sim_id,customer_id,device_type,apn,plan_id,status,city
11405,9039,ATM,apn-data,13,active,Batman
11406,9075,Gateway,apn-iot,13,inactive,Urfa
11407,9039,SmartMeter,apn-iot,13,active,Istanbul
11408,9064,Camera,apn-video,15,active,Adana
11409,9072,Sensor,apn-iot,12,active,Mersin
11410,9095,Tracker,apn-m2m,11,active,Kahramanmaras
11411,9060,Sensor,apn-m2m,13,active,Ankara
11412,9029,ATM,apn-video,14,active,Urfa
11413,9004,Tracker,apn-m2m,11,active,Gaziantep
11414,9001,Tracker,apn-m2m,12,active,Adana
11415,9020,Gateway,apn-data,12,active,Manisa
11416,9034,POS,apn-iot,13,active,Istanbul
11417,9039,Sensor,apn-iot,13,active,Kayseri
11418,9082,POS,apn-iot,13,active,Sivas
11419,9082,POS,apn-iot,12,active,Kayseri
11420,9061,Sensor,apn-video,15,inactive,Urfa
11421,9016,ATM,apn-m2m,12,active,Van
11422,9084,SmartMeter,apn-iot,11,active,Batman
11423,9086,Tracker,apn-iot,11,blocked,Izmir
11424,9037,POS,apn-video,15,active,Antalya
11425,9054,Camera,apn-video,14,active,Ankara
11426,9023,Sensor,apn-video,15,active,Urfa
11427,9063,Sensor,apn-iot,11,active,Elazığ
11428,9089,Camera,apn-video,14,blocked,Kayseri
11429,9083,Gateway,apn-video,15,active,Antalya
11430,9032,Tracker,apn-data,11,active,Urfa
11431,9004,Tracker,apn-video,15,active,Antalya
11432,9016,Gateway,apn-m2m,13,active,Kahramanmaras
11433,9098,Camera,apn-video,14,active,Eskisehir
11434,9036,Tracker,apn-data,13,inactive,Manisa
11435,9064,ATM,apn-data,13,inactive,Ankara
11436,9009,POS,apn-m2m,12,active,Batman
11437,9077,Gateway,apn-data,13,active,Istanbul
11438,9096,ATM,apn-m2m,11,active,Malatya
11439,9047,Tracker,apn-video,15,active,Diyarbakir
11440,9075,Gateway,apn-m2m,13,active,Trabzon
11441,9062,Sensor,apn-video,14,active,Izmir
11442,9073,POS,apn-m2m,13,active,Eskisehir
11443,9056,POS,apn-data,11,active,Adana
11444,9034,Sensor,apn-m2m,13,active,Urfa
11445,9081,Sensor,apn-data,12,active,Manisa
11446,9088,SmartMeter,apn-iot,11,active,Urfa
11447,9061,POS,apn-data,13,blocked,Istanbul
11448,9089,ATM,apn-data,13,active,Adana
11449,9016,SmartMeter,apn-iot,12,active,Bursa
11450,9048,Gateway,apn-video,14,active,Kahramanmaras
11451,9066,Sensor,apn-data,13,active,Antalya
11452,9094,Sensor,apn-data,11,active,Adana
11453,9074,ATM,apn-video,14,active,Konya
11454,9003,Camera,apn-video,15,active,Kayseri
11455,9034,Gateway,apn-iot,12,active,Sivas
11456,9021,Camera,apn-video,15,active,Urfa
11457,9075,Sensor,apn-m2m,12,active,Bursa
11458,9008,POS,apn-data,13,inactive,Izmir
11459,9019,Camera,apn-video,14,active,Adana
11460,9041,SmartMeter,apn-iot,13,blocked,Antalya
11461,9060,Camera,apn-video,15,active,Van
11462,9089,POS,apn-iot,12,inactive,Istanbul
11463,9018,Sensor,apn-data,11,active,Trabzon
11464,9046,Sensor,apn-iot,13,active,Urfa
11465,9021,Gateway,apn-iot,13,active,Antalya
11466,9007,Tracker,apn-m2m,12,active,Malatya
11467,9035,Tracker,apn-video,14,active,Mersin
11468,9047,SmartMeter,apn-iot,13,active,Van
11469,9054,Camera,apn-video,15,active,Bursa
11470,9082,Sensor,apn-video,14,active,Adana
11471,9046,Tracker,apn-iot,11,active,Trabzon
11472,9007,POS,apn-video,14,active,Istanbul
11473,9038,ATM,apn-video,15,inactive,Batman
11474,9038,Camera,apn-video,15,active,Sivas
11475,9068,Gateway,apn-video,15,active,Eskisehir
11476,9082,SmartMeter,apn-iot,12,active,Erzurum
11477,9010,ATM,apn-m2m,11,active,Eskisehir
11478,9066,ATM,apn-video,15,active,Gaziantep
11479,9025,Gateway,apn-data,11,active,Konya
11480,9099,POS,apn-data,12,active,Kahramanmaras
11481,9081,SmartMeter,apn-iot,12,active,Kahramanmaras
11482,9024,Tracker,apn-iot,12,active,Sivas
11483,9098,ATM,apn-video,14,active,Adana
11484,9013,Camera,apn-video,15,inactive,Antalya
11485,9077,Gateway,apn-iot,11,inactive,Sivas
11486,9097,ATM,apn-data,11,active,Trabzon
11487,9022,POS,apn-m2m,13,inactive,Elazığ
11488,9070,POS,apn-video,14,active,Erzurum
11489,9042,Sensor,apn-m2m,12,active,Diyarbakir
11490,9041,Sensor,apn-video,14,active,Kayseri
11491,9088,Tracker,apn-video,14,active,Elazığ
11492,9039,Gateway,apn-m2m,11,active,Kahramanmaras
11493,9035,POS,apn-video,15,active,Bursa
11494,9088,ATM,apn-data,12,active,Malatya
11495,9090,Sensor,apn-m2m,12,active,Eskisehir
11496,9089,POS,apn-video,14,active,Van
11497,9047,SmartMeter,apn-iot,13,active,Izmir
11498,9013,ATM,apn-iot,11,active,Izmir
11499,9069,Tracker,apn-data,11,active,Mersin
11500,9075,ATM,apn-data,13,active,Erzurum
11501,9046,Tracker,apn-iot,12,active,Adana
11502,9019,Tracker,apn-m2m,11,active,Kayseri
11503,9002,Camera,apn-video,14,active,Malatya
11504,9018,Gateway,apn-data,13,active,Antalya
11505,9067,Sensor,apn-m2m,13,active,Eskisehir
11506,9037,ATM,apn-data,11,active,Ankara
11507,9048,Camera,apn-video,15,active,Izmir
11508,9100,Gateway,apn-video,15,active,Diyarbakir
11509,9063,ATM,apn-video,14,active,Eskisehir
11510,9053,ATM,apn-iot,11,active,Kayseri
11511,9044,ATM,apn-data,11,active,Van
11512,9021,ATM,apn-iot,12,active,Batman
11513,9014,Gateway,apn-video,15,active,Manisa
11514,9028,POS,apn-iot,13,active,Malatya
11515,9020,ATM,apn-video,15,active,Malatya
11516,9065,Tracker,apn-iot,12,inactive,Kahramanmaras
11517,9029,Gateway,apn-video,15,active,Elazığ
11518,9025,ATM,apn-m2m,13,inactive,Urfa
11519,9072,SmartMeter,apn-iot,11,active,Adana
11520,9079,Sensor,apn-video,15,active,Bursa
11521,9089,ATM,apn-video,15,inactive,Trabzon
11522,9068,Tracker,apn-m2m,12,active,Batman
11523,9069,Camera,apn-video,14,active,Izmir
11524,9092,Camera,apn-video,15,blocked,Ankara
11525,9071,SmartMeter,apn-iot,13,active,Malatya
11526,9090,POS,apn-data,12,active,Kayseri
11527,9097,SmartMeter,apn-iot,13,active,Istanbul
11528,9015,Gateway,apn-data,12,inactive,Ankara
11529,9054,Camera,apn-video,14,active,Sivas
11530,9059,SmartMeter,apn-iot,13,inactive,Istanbul
11531,9010,Camera,apn-video,15,active,Eskisehir
11532,9015,ATM,apn-iot,12,active,Erzurum
11533,9017,Tracker,apn-data,13,blocked,Sivas
11534,9003,SmartMeter,apn-iot,13,active,Kahramanmaras
11535,9062,POS,apn-iot,13,active,Antalya
11536,9045,Camera,apn-video,15,active,Eskisehir
11537,9040,ATM,apn-data,12,active,Batman
11538,9089,Sensor,apn-iot,12,active,Izmir
11539,9047,ATM,apn-m2m,11,active,Eskisehir
11540,9018,SmartMeter,apn-iot,11,active,Diyarbakir
11541,9057,POS,apn-m2m,12,active,Malatya
11542,9077,Sensor,apn-video,15,inactive,Batman
11543,9067,Sensor,apn-m2m,11,active,Eskisehir
11544,9098,Tracker,apn-iot,13,active,Bursa
11545,9044,POS,apn-iot,11,active,Kahramanmaras
11546,9023,Sensor,apn-m2m,11,active,Izmir
11547,9091,POS,apn-data,12,active,Van
11548,9039,SmartMeter,apn-iot,12,active,Manisa
11549,9004,POS,apn-m2m,11,active,Istanbul
11550,9096,ATM,apn-video,15,active,Erzurum
11551,9016,Camera,apn-video,15,inactive,Eskisehir
11552,9029,SmartMeter,apn-iot,11,active,Eskisehir
11553,9017,Camera,apn-video,15,active,Manisa
11554,9089,POS,apn-data,12,active,Batman
11555,9019,Camera,apn-video,15,active,Mersin
11556,9089,Camera,apn-video,14,active,Erzurum
11557,9030,ATM,apn-data,12,active,Gaziantep
11558,9040,SmartMeter,apn-iot,11,active,Antalya
11559,9017,Sensor,apn-video,14,active,Urfa
11560,9027,Sensor,apn-video,14,active,Erzurum
11561,9017,Camera,apn-video,14,active,Mersin
11562,9011,Sensor,apn-video,15,active,Sivas
11563,9055,Camera,apn-video,15,active,Manisa
11564,9089,ATM,apn-video,14,active,Malatya
11565,9098,SmartMeter,apn-iot,12,active,Batman
11566,9015,Camera,apn-video,14,blocked,Kahramanmaras
11567,9010,Camera,apn-video,14,active,Istanbul
11568,9003,ATM,apn-data,11,active,Sivas
11569,9100,ATM,apn-iot,12,active,Bursa
11570,9062,SmartMeter,apn-iot,13,active,Antalya
11571,9097,Camera,apn-video,15,active,Gaziantep
11572,9056,Sensor,apn-iot,12,active,Erzurum
11573,9006,ATM,apn-video,14,active,Gaziantep
11574,9026,SmartMeter,apn-iot,11,inactive,Erzurum
11575,9014,Camera,apn-video,15,blocked,Adana
11576,9005,Tracker,apn-m2m,11,active,Mersin
11577,9085,Tracker,apn-data,13,active,Urfa
11578,9066,SmartMeter,apn-iot,13,active,Adana
11579,9076,POS,apn-m2m,11,active,Diyarbakir
11580,9008,Gateway,apn-m2m,12,active,Adana
11581,9061,Camera,apn-video,14,active,Mersin
11582,9016,Tracker,apn-data,13,blocked,Mersin
11583,9033,POS,apn-m2m,11,active,Kayseri
11584,9006,SmartMeter,apn-iot,13,active,Eskisehir
11585,9009,Camera,apn-video,15,active,Kayseri
11586,9039,Gateway,apn-video,14,active,Eskisehir
11587,9086,Sensor,apn-video,14,active,Sivas
11588,9002,ATM,apn-m2m,12,active,Sivas
11589,9097,POS,apn-iot,13,active,Kayseri
11590,9013,Camera,apn-video,14,active,Malatya
11591,9016,ATM,apn-video,15,active,Kahramanmaras
11592,9078,SmartMeter,apn-iot,13,active,Adana
11593,9027,Camera,apn-video,14,active,Mersin
11594,9076,SmartMeter,apn-iot,12,inactive,Erzurum
11595,9026,Tracker,apn-video,14,active,Adana
11596,9024,Tracker,apn-iot,13,blocked,Malatya
11597,9086,ATM,apn-video,15,inactive,Gaziantep
11598,9045,Camera,apn-video,15,blocked,Adana
11599,9004,ATM,apn-m2m,12,inactive,Van
11600,9012,SmartMeter,apn-iot,11,active,Kahramanmaras
11601,9019,ATM,apn-data,11,active,Bursa
11602,9096,POS,apn-m2m,12,inactive,Elazığ
11603,9036,Tracker,apn-data,11,active,Istanbul
11604,9075,Gateway,apn-m2m,12,blocked,Malatya
11605,9045,ATM,apn-m2m,12,inactive,Elazığ
11606,9046,Gateway,apn-video,14,active,Bursa
11607,9021,POS,apn-m2m,12,inactive,Kayseri
11608,9065,Tracker,apn-m2m,11,blocked,Malatya
11609,9100,Camera,apn-video,14,active,Erzurum
11610,9094,Camera,apn-video,15,inactive,Ankara
11611,9079,Gateway,apn-data,13,active,Kahramanmaras
11612,9031,Tracker,apn-m2m,13,active,Elazığ
11613,9065,Gateway,apn-iot,11,inactive,Manisa
11614,9073,Sensor,apn-iot,12,inactive,Ankara
11615,9009,Tracker,apn-m2m,11,active,Izmir
11616,9013,Camera,apn-video,15,active,Istanbul
11617,9075,SmartMeter,apn-iot,11,blocked,Mersin
11618,9098,Camera,apn-video,14,active,Ankara
11619,9002,POS,apn-iot,11,active,Manisa
11620,9068,Camera,apn-video,15,active,Antalya
11621,9028,Gateway,apn-m2m,13,blocked,Mersin
11622,9092,Sensor,apn-data,12,active,Kayseri
11623,9025,Gateway,apn-m2m,11,blocked,Diyarbakir
11624,9037,ATM,apn-iot,11,blocked,Izmir
11625,9022,Gateway,apn-data,12,blocked,Sivas
11626,9097,Gateway,apn-m2m,11,active,Konya
11627,9069,Camera,apn-video,14,inactive,Mersin
11628,9001,Camera,apn-video,15,active,Konya
11629,9093,Sensor,apn-data,13,blocked,Malatya
11630,9013,Tracker,apn-data,12,active,Malatya
11631,9028,Sensor,apn-m2m,11,active,Istanbul
11632,9065,SmartMeter,apn-iot,13,active,Manisa
11633,9091,Gateway,apn-iot,13,active,Antalya
11634,9061,SmartMeter,apn-iot,11,active,Sivas
11635,9047,ATM,apn-m2m,11,active,Malatya
11636,9090,POS,apn-m2m,11,active,Trabzon
11637,9076,Camera,apn-video,15,active,Gaziantep
11638,9024,Sensor,apn-iot,13,blocked,Sivas
11639,9057,Sensor,apn-video,15,inactive,Sivas
11640,9087,ATM,apn-video,15,active,Van
11641,9014,ATM,apn-video,14,inactive,Malatya
11642,9024,Camera,apn-video,14,active,Eskisehir
11643,9046,POS,apn-data,12,active,Van
11644,9049,ATM,apn-video,14,inactive,Kahramanmaras
11645,9055,Camera,apn-video,15,active,Bursa
11646,9028,POS,apn-video,14,inactive,Ankara
11647,9066,Camera,apn-video,15,active,Kahramanmaras
11648,9030,Sensor,apn-m2m,11,active,Batman
11649,9053,Camera,apn-video,14,active,Van
11650,9015,Gateway,apn-iot,11,active,Batman
11651,9098,POS,apn-data,13,active,Elazığ
11652,9041,Gateway,apn-data,13,blocked,Konya
11653,9016,Camera,apn-video,14,active,Kayseri
11654,9060,Sensor,apn-m2m,12,active,Erzurum
11655,9015,Camera,apn-video,14,active,Trabzon
11656,9067,POS,apn-m2m,12,active,Manisa
11657,9018,ATM,apn-data,12,active,Sivas
11658,9064,Sensor,apn-m2m,13,blocked,Mersin
11659,9098,SmartMeter,apn-iot,13,active,Konya
11660,9047,Camera,apn-video,14,active,Adana
11661,9091,Tracker,apn-video,15,active,Ankara
11662,9037,POS,apn-video,15,blocked,Urfa
11663,9072,Sensor,apn-data,12,active,Erzurum
11664,9093,SmartMeter,apn-iot,12,blocked,Manisa
11665,9006,SmartMeter,apn-iot,12,active,Gaziantep
11666,9011,POS,apn-video,14,inactive,Gaziantep
11667,9042,Gateway,apn-iot,13,inactive,Manisa
11668,9064,Tracker,apn-video,15,active,Antalya
11669,9015,Camera,apn-video,15,inactive,Malatya
11670,9050,ATM,apn-video,14,active,Diyarbakir
11671,9037,ATM,apn-iot,12,inactive,Izmir
11672,9059,Tracker,apn-data,13,active,Diyarbakir
11673,9077,POS,apn-video,15,active,Sivas
11674,9095,POS,apn-iot,11,active,Konya
11675,9040,Gateway,apn-m2m,13,active,Izmir
11676,9088,Sensor,apn-iot,13,active,Konya
11677,9057,ATM,apn-m2m,11,active,Batman
11678,9029,Camera,apn-video,15,active,Antalya
11679,9071,Camera,apn-video,14,active,Bursa
11680,9053,Gateway,apn-video,15,blocked,Kahramanmaras
11681,9038,Gateway,apn-data,12,active,Sivas
11682,9055,SmartMeter,apn-iot,11,active,Manisa
11683,9025,Gateway,apn-m2m,12,active,Antalya
11684,9009,SmartMeter,apn-iot,12,blocked,Erzurum
11685,9061,Sensor,apn-m2m,12,active,Manisa
11686,9087,ATM,apn-video,15,inactive,Diyarbakir
11687,9048,Gateway,apn-video,14,active,Kayseri
11688,9023,Gateway,apn-m2m,11,inactive,Kahramanmaras
11689,9002,Gateway,apn-m2m,11,inactive,Sivas
11690,9087,Tracker,apn-video,15,active,Sivas
11691,9063,Sensor,apn-iot,13,active,Bursa
11692,9087,Gateway,apn-video,14,active,Eskisehir
11693,9014,Camera,apn-video,15,active,Konya
11694,9051,Camera,apn-video,15,active,Bursa
11695,9057,Sensor,apn-iot,11,active,Konya
11696,9067,Sensor,apn-video,14,active,Van
11697,9085,SmartMeter,apn-iot,13,inactive,Ankara
11698,9087,Camera,apn-video,15,active,Manisa
11699,9011,SmartMeter,apn-iot,13,active,Kahramanmaras
11700,9016,Gateway,apn-video,15,inactive,Diyarbakir
11701,9019,POS,apn-data,13,active,Kayseri
11702,9051,Tracker,apn-video,15,blocked,Sivas
11703,9052,ATM,apn-iot,12,active,Bursa
11704,9089,SmartMeter,apn-iot,11,active,Sivas
11705,9076,POS,apn-data,12,active,Van
11706,9014,Tracker,apn-data,13,inactive,Urfa
11707,9095,Gateway,apn-data,13,active,Manisa
11708,9022,POS,apn-data,11,inactive,Van
11709,9009,Sensor,apn-iot,12,inactive,Kayseri
11710,9047,Gateway,apn-m2m,13,blocked,Adana
11711,9026,Tracker,apn-m2m,11,blocked,Gaziantep
11712,9044,SmartMeter,apn-iot,12,active,Izmir
11713,9026,POS,apn-iot,12,active,Konya
11714,9077,Sensor,apn-data,13,active,Izmir
11715,9052,ATM,apn-data,12,blocked,Antalya
11716,9016,Gateway,apn-data,12,inactive,Istanbul
11717,9030,Camera,apn-video,15,active,Sivas
11718,9055,Camera,apn-video,14,active,Bursa
11719,9093,SmartMeter,apn-iot,11,blocked,Antalya
11720,9064,SmartMeter,apn-iot,13,active,Adana
11721,9036,Tracker,apn-iot,13,active,Gaziantep
11722,9098,Gateway,apn-data,12,active,Gaziantep
11723,9092,Sensor,apn-m2m,11,active,Antalya
11724,9099,POS,apn-iot,11,blocked,Istanbul
11725,9075,SmartMeter,apn-iot,12,active,Elazığ
11726,9076,POS,apn-data,13,active,Antalya
11727,9035,Sensor,apn-video,15,active,Mersin
11728,9097,ATM,apn-iot,11,active,Antalya
11729,9083,Sensor,apn-iot,11,blocked,Malatya
11730,9052,SmartMeter,apn-iot,12,inactive,Trabzon
11731,9046,Camera,apn-video,15,active,Malatya
11732,9061,Sensor,apn-iot,12,active,Gaziantep
11733,9086,Gateway,apn-m2m,11,active,Ankara
11734,9078,POS,apn-iot,12,active,Kayseri
11735,9052,SmartMeter,apn-iot,11,active,Kahramanmaras
11736,9063,POS,apn-m2m,11,active,Elazığ
11737,9066,Sensor,apn-m2m,12,active,Konya
11738,9036,ATM,apn-iot,12,active,Manisa
11739,9019,Gateway,apn-m2m,13,inactive,Manisa
11740,9099,ATM,apn-iot,13,active,Istanbul
11741,9059,POS,apn-iot,12,active,Istanbul
11742,9014,Tracker,apn-m2m,11,inactive,Erzurum
11743,9016,Tracker,apn-video,15,blocked,Mersin
11744,9033,POS,apn-iot,11,active,Van
11745,9063,SmartMeter,apn-iot,11,active,Manisa
11746,9064,Sensor,apn-iot,11,blocked,Gaziantep
11747,9030,Sensor,apn-iot,12,active,Diyarbakir
11748,9081,Gateway,apn-video,14,blocked,Istanbul
11749,9018,Tracker,apn-data,11,active,Eskisehir
11750,9004,POS,apn-video,14,active,Mersin
11751,9013,POS,apn-m2m,11,inactive,Ankara
11752,9095,Gateway,apn-iot,12,active,Sivas
11753,9007,Gateway,apn-iot,11,active,Diyarbakir
11754,9009,ATM,apn-video,14,active,Manisa
11755,9064,SmartMeter,apn-iot,12,active,Ankara
11756,9087,Camera,apn-video,15,active,Sivas
11757,9004,ATM,apn-iot,12,active,Izmir
11758,9023,Gateway,apn-data,12,active,Istanbul
11759,9049,Tracker,apn-video,15,blocked,Mersin
11760,9078,Camera,apn-video,15,active,Manisa
11761,9087,Camera,apn-video,15,active,Van
11762,9042,Tracker,apn-m2m,12,active,Malatya
11763,9020,SmartMeter,apn-iot,13,inactive,Adana
11764,9039,ATM,apn-video,15,active,Elazığ
11765,9080,SmartMeter,apn-iot,12,active,Gaziantep
11766,9080,ATM,apn-data,11,active,Antalya
11767,9013,ATM,apn-m2m,11,active,Ankara
11768,9098,ATM,apn-video,15,blocked,Istanbul
11769,9010,SmartMeter,apn-iot,11,active,Antalya
11770,9085,Gateway,apn-data,12,inactive,Bursa
11771,9097,ATM,apn-data,13,active,Bursa
11772,9067,POS,apn-iot,11,active,Kahramanmaras
11773,9099,POS,apn-m2m,13,active,Antalya
11774,9064,Camera,apn-video,15,inactive,Kahramanmaras
11775,9060,Camera,apn-video,15,active,Adana
11776,9026,Tracker,apn-iot,13,active,Malatya
11777,9038,POS,apn-iot,11,inactive,Van
11778,9085,Gateway,apn-m2m,12,active,Sivas
11779,9064,Camera,apn-video,14,active,Erzurum
11780,9063,Sensor,apn-data,13,blocked,Ankara
11781,9065,Gateway,apn-video,15,active,Van
11782,9034,Gateway,apn-m2m,12,inactive,Diyarbakir
11783,9070,POS,apn-m2m,13,active,Elazığ
11784,9044,SmartMeter,apn-iot,13,active,Konya
11785,9070,Tracker,apn-data,13,blocked,Mersin
11786,9070,SmartMeter,apn-iot,13,active,Sivas
11787,9003,Gateway,apn-video,15,active,Kayseri
11788,9098,SmartMeter,apn-iot,12,inactive,Kayseri
11789,9005,POS,apn-video,14,active,Sivas
11790,9056,POS,apn-video,14,active,Elazığ
11791,9016,Tracker,apn-video,14,blocked,Adana
11792,9050,Gateway,apn-video,14,active,Erzurum
11793,9058,Tracker,apn-m2m,13,active,Kayseri
11794,9041,Tracker,apn-m2m,11,blocked,Sivas
11795,9049,Tracker,apn-data,12,active,Bursa
11796,9057,Camera,apn-video,15,active,Antalya
11797,9059,ATM,apn-m2m,12,inactive,Elazığ
11798,9005,Camera,apn-video,14,active,Malatya
11799,9005,Tracker,apn-iot,13,active,Eskisehir
11800,9023,SmartMeter,apn-iot,13,active,Diyarbakir
11801,9072,Sensor,apn-iot,12,active,Mersin
11802,9085,SmartMeter,apn-iot,12,inactive,Kahramanmaras
11803,9100,ATM,apn-video,15,active,Mersin
11804,9039,SmartMeter,apn-iot,13,active,Izmir
11805,9091,Tracker,apn-data,11,active,Elazığ
11806,9022,POS,apn-data,13,inactive,Konya
11807,9063,Gateway,apn-iot,13,inactive,Trabzon
11808,9056,ATM,apn-m2m,13,inactive,Eskisehir
11809,9018,Tracker,apn-m2m,13,active,Izmir
11810,9040,Gateway,apn-video,14,blocked,Istanbul
11811,9092,Tracker,apn-m2m,11,active,Erzurum
11812,9050,Tracker,apn-data,11,active,Malatya
11813,9063,ATM,apn-video,14,active,Elazığ
11814,9098,POS,apn-iot,13,inactive,Erzurum
11815,9015,Sensor,apn-m2m,12,active,Bursa
11816,9073,Camera,apn-video,15,active,Mersin
11817,9087,Gateway,apn-video,15,active,Izmir
11818,9063,Camera,apn-video,15,active,Diyarbakir
11819,9085,Camera,apn-video,14,active,Konya
11820,9071,Tracker,apn-data,11,active,Trabzon
11821,9088,Camera,apn-video,15,active,Manisa
11822,9070,Camera,apn-video,14,active,Erzurum
11823,9074,Camera,apn-video,14,blocked,Adana
11824,9061,Gateway,apn-video,14,active,Konya
11825,9061,ATM,apn-m2m,13,active,Mersin
11826,9072,Camera,apn-video,15,inactive,Malatya
11827,9021,Camera,apn-video,15,active,Izmir
11828,9065,SmartMeter,apn-iot,11,active,Antalya
11829,9008,Camera,apn-video,15,active,Gaziantep
11830,9051,ATM,apn-data,13,active,Erzurum
11831,9034,Tracker,apn-iot,11,active,Elazığ
11832,9064,ATM,apn-video,14,active,Kahramanmaras
11833,9076,Tracker,apn-data,12,active,Elazığ
11834,9049,Camera,apn-video,15,active,Van
11835,9079,ATM,apn-data,11,active,Trabzon
11836,9087,POS,apn-iot,13,active,Elazığ
11837,9046,Sensor,apn-iot,12,inactive,Bursa
11838,9099,SmartMeter,apn-iot,11,active,Izmir
11839,9037,POS,apn-video,15,active,Eskisehir
11840,9042,ATM,apn-iot,12,inactive,Eskisehir
11841,9008,ATM,apn-iot,13,active,Izmir
11842,9004,Camera,apn-video,14,active,Adana
11843,9076,ATM,apn-data,11,inactive,Ankara
11844,9006,Camera,apn-video,15,active,Diyarbakir
11845,9017,Tracker,apn-m2m,12,active,Bursa
11846,9047,Camera,apn-video,15,active,Urfa
11847,9045,Sensor,apn-iot,12,active,Bursa
11848,9095,Sensor,apn-data,13,active,Diyarbakir
11849,9075,Tracker,apn-iot,11,active,Diyarbakir
11850,9004,Camera,apn-video,15,blocked,Elazığ
11851,9098,Sensor,apn-iot,12,blocked,Antalya
11852,9081,Sensor,apn-iot,11,inactive,Van
11853,9044,Sensor,apn-video,14,active,Diyarbakir
11854,9049,POS,apn-video,14,active,Urfa
11855,9013,Camera,apn-video,15,active,Elazığ
11856,9055,Gateway,apn-data,12,blocked,Ankara
11857,9045,Camera,apn-video,14,inactive,Van
11858,9046,Tracker,apn-m2m,11,active,Mersin
11859,9053,SmartMeter,apn-iot,11,active,Erzurum
11860,9045,ATM,apn-m2m,12,active,Sivas
11861,9008,POS,apn-data,13,active,Istanbul
11862,9085,ATM,apn-iot,11,active,Istanbul
11863,9032,Gateway,apn-m2m,12,active,Van
11864,9032,Camera,apn-video,14,active,Urfa
11865,9031,Tracker,apn-data,13,active,Gaziantep
11866,9083,Gateway,apn-iot,11,active,Kahramanmaras
11867,9040,ATM,apn-data,11,inactive,Eskisehir
11868,9076,Camera,apn-video,14,active,Mersin
11869,9011,Tracker,apn-data,11,active,Mersin
11870,9089,Camera,apn-video,14,active,Gaziantep
11871,9009,POS,apn-data,11,active,Istanbul
11872,9040,Sensor,apn-video,14,active,Elazığ
11873,9015,ATM,apn-video,15,active,Mersin
11874,9044,Tracker,apn-data,12,active,Diyarbakir
11875,9022,ATM,apn-video,15,active,Gaziantep
11876,9003,Tracker,apn-data,11,active,Erzurum
11877,9069,POS,apn-m2m,11,blocked,Sivas
